,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__estimator__C,param_reg__estimator__epsilon,param_reg__estimator__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
74,3.022146463394165,0.11608196454231212,0.4930883407592773,0.017289045312849555,15,0.01,0.5,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.01, 'reg__estimator__gamma': 0.5}",-1.6809873231954349,-1.8018333492124907,-1.8215819594397689,-1.7539106428518534,-1.7199735957509443,-1.7556573740900987,0.05163384788918596,80
75,0.8522813320159912,0.02777718744685005,0.4731187343597412,0.05884013911671459,15,0.1,0.01,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.01}",-1.5778585261370075,-1.6508359856910664,-1.7117098349176405,-1.645833139882567,-1.6987229547397389,-1.6569920882736042,0.04724412640412029,31
76,1.4434839725494384,0.07985641917258597,0.48660802841186523,0.1915977632252466,15,0.1,0.1,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.1}",-1.4373865144289968,-1.55754130071234,-1.4740378114426687,-1.4248605780894772,-1.473428855530682,-1.4734510120408328,0.04633184592239235,18
77,3.0101907730102537,0.34552220180916776,0.45169668197631835,0.08584856736697577,15,0.1,0.5,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.1, 'reg__estimator__gamma': 0.5}",-1.671212430700324,-1.791257061892742,-1.8046044093031537,-1.7496590001154764,-1.7029043320954609,-1.7439274468214314,0.05084290796813707,76
78,0.7899375915527344,0.05500221055535453,0.37012782096862795,0.025727935741464585,15,0.2,0.01,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.01}",-1.5747277310290082,-1.6467883581816873,-1.714522204871756,-1.6558106511808857,-1.700009085481933,-1.658371606149054,0.049037939171694696,33
79,1.2969543933868408,0.04876677337791359,0.4090087890625,0.030879070252400803,15,0.2,0.1,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.1}",-1.4254032885767713,-1.5517035696892634,-1.4710814308777533,-1.4171979083329964,-1.4734428172248422,-1.4677658029403253,0.04783401541753615,12
80,1.9950486183166505,0.07755907306932278,0.4004080295562744,0.030414207456990985,15,0.2,0.5,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.2, 'reg__estimator__gamma': 0.5}",-1.6626444083159728,-1.7817031422605603,-1.7997746566593051,-1.7525212729059747,-1.6928802340355682,-1.7379047428354764,0.05225160920915174,75
81,0.6959074974060059,0.034318395998846306,0.3043826580047607,0.01460745701862291,15,0.5,0.01,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.01}",-1.5948340730529036,-1.6516307761832274,-1.7226369658769283,-1.6602194611038048,-1.7057980657743086,-1.6670238683982344,0.04492408884307484,35
82,1.014693593978882,0.2206537656299001,0.37194137573242186,0.13775101167315779,15,0.5,0.1,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.1}",-1.426626632684264,-1.5669999951665576,-1.4735979982688463,-1.4406112279056993,-1.4680663602672595,-1.4751804428585253,0.04906413678632312,19
83,1.2680927753448485,0.10668497405995943,0.312092924118042,0.02892932365022854,15,0.5,0.5,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.5, 'reg__estimator__gamma': 0.5}",-1.6706853462865283,-1.7860557475469778,-1.8136441164583617,-1.7759941722976826,-1.6888798671326901,-1.747051849944448,0.056585005922123566,77
84,0.48819823265075685,0.04423007382492052,0.2213221549987793,0.03244316908004661,15,0.9,0.01,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.01}",-1.6264564582183585,-1.6720692372736057,-1.7478461377471188,-1.686468817901632,-1.7223597058531983,-1.6910400713987825,0.041856136165940215,52
85,0.5306396007537841,0.05347175716245691,0.19086461067199706,0.025369198432292975,15,0.9,0.1,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.1}",-1.4412525117713517,-1.5705962094004673,-1.5166242629507989,-1.4938944739117597,-1.4908727640975628,-1.502648044426388,0.04194515815004014,25
86,0.7902208805084229,0.1196855627003523,0.24643940925598146,0.015274702947044007,15,0.9,0.5,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 0.9, 'reg__estimator__gamma': 0.5}",-1.716795099344029,-1.8356784014098053,-1.8731762426313816,-1.8230517925873626,-1.713957954599168,-1.7925318981143494,0.06512529814957216,88
87,0.4544466495513916,0.05201453702185382,0.20323076248168945,0.05081259990108354,15,1,0.01,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.01}",-1.6439673779701958,-1.67537227600911,-1.7617313750219232,-1.7018592558866108,-1.730803760130972,-1.7027468090037623,0.04116198696551539,59
88,0.4812318801879883,0.03396775535792409,0.15341320037841796,0.04648280890021894,15,1,0.1,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.1}",-1.4504774952035397,-1.5853242068072304,-1.5257002121630379,-1.5156109252427772,-1.5040857326547696,-1.516239714414271,0.04320868484645197,30
89,0.604884147644043,0.13183723096204739,0.19861679077148436,0.08661722574708887,15,1,0.5,"{'reg__estimator__C': 15, 'reg__estimator__epsilon': 1, 'reg__estimator__gamma': 0.5}",-1.7253071013083503,-1.8520294385358402,-1.8883501243819278,-1.8429778776652743,-1.732707184815933,-1.8082743453414651,0.06652057284401135,90
